              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  wind direction max  wind direction avg  Saline Concentration%  Road Condition Lufftlogic  Friction  Ice Percent%  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  ICE Layer Thicknessmil  NIRS Service Level%  SubSurface Temp 0"F  SubSurface Temp -3"F  SubSurface Temp -6"F  SubSurface Temp -9"F  SubSurface Temp -12"F  SubSurface Temp -18"F  SubSurface Temp -24"F  SubSurface Temp -30"F  SubSurface Temp -36"F  SubSurface Temp -42"F  SubSurface Temp -48"F  SubSurface Temp -54"F  SubSurface Temp -60"F  SubSurface Temp -66"F  SubSurface Temp -72"F
2023-06-01T04:05:00+00:00       73.974533                            0.0       183.823868          69.571602    60.904949             0.000000             2.975556             5.559835                        960.069824                     0.000000           166.969910           166.963623                    0.0                        0.0  0.820000           0.0              78.080002                    32.0              0.000000                     0.0                -39.0             81.337997              79.177994              76.729996              74.839996               73.003998               70.250000               67.694000               65.281998               62.977997               61.070000               59.071999               57.325996               55.921997               54.590000               53.186001
2023-06-01T04:15:00+00:00       75.524811                            0.0       156.325607          69.223557    61.154778             0.846102             2.884261             6.537379                        960.062805                     0.000000           149.318390           165.909698                    0.0                        0.0  0.820000           0.0              77.720001                    32.0              0.000000                     0.0                -39.0             81.320000              79.231995              76.783997              74.875999               73.039993               70.267998               67.711998               65.281998               62.977997               61.105999               59.035999               57.362000               55.940002               54.643997               53.203999
2023-06-01T04:25:00+00:00       76.214821                            0.0       181.795227          68.867020    61.066994             0.748081             3.026747             5.621073                        960.048279                     0.000000           162.881683           168.863754                    0.0                        0.0  0.820000           0.0              77.539993                    32.0              0.000000                     0.0                -39.0             81.320000              79.250000              76.837997              74.893997               73.093994               70.267998               67.675995               65.318001               62.959999               61.051998               59.017998               57.344002               55.958000               54.608002               53.186001
2023-06-01T04:35:00+00:00       77.257080                            0.0       167.862839          68.510010    61.105019             0.000000             3.203170             5.910593                        960.248840                     0.000000           175.971481           174.465454                    0.0                        0.0  0.820000           0.0              77.180000                    32.0              0.000000                     0.0                -39.0             81.283997              79.285995              76.874001              74.947998               73.093994               70.267998               67.711998               65.318001               63.031998               61.087997               59.071999               57.325996               55.958000               54.625999               53.167999
2023-06-01T04:45:00+00:00       77.649269                            0.0       183.745026          68.362930    61.105492             0.000000             3.472152             6.221126                        960.322632                     0.000000           171.704773           176.483109                    0.0                        0.0  0.820000           0.0              77.720001                    32.0              0.000000                     0.0                -39.0             81.265999              79.267998              76.910004              75.001999               73.093994               70.322006               67.748001               65.300003               63.014000               61.124001               59.054001               57.325996               55.940002               54.643997               53.222000
2023-06-01T04:55:00+00:00       78.859863                            0.0       180.776169          67.966583    61.157906             0.000000             3.354960             6.506783                        960.491272                     0.000000           173.371399           173.110443                    0.0                        0.0  0.820000           0.0              78.259995                    32.0              0.000000                     0.0                -39.0             81.229996              79.321999              76.910004              75.019997               73.166000               70.322006               67.748001               65.318001               62.977997               61.087997               59.071999               57.362000               55.940002               54.608002               53.186001
2023-06-01T05:05:00+00:00       79.125099                            0.0       129.546982          67.970634    61.256744             0.000000             1.919240             6.020448                        960.405334                     0.000000           170.041534           161.422699                    0.0                        0.0  0.820000           0.0              77.539993                    32.0              0.000000                     0.0                -39.0             81.211998              79.321999              76.927994              75.074005               73.183998               70.358002               67.711998               65.335999               63.014000               61.141998               59.054001               57.325996               55.993999               54.643997               53.203999
2023-06-01T05:15:00+00:00       80.069908                            0.0       183.532379          67.789703    61.416431             0.000000             1.396500             4.132789                        960.378174                     0.000000           178.009781           143.213608                    0.0                        0.0  0.820000           0.0              76.099998                    32.0              0.000000                     0.0                -39.0             81.175995              79.304001              77.000000              75.091995               73.237999               70.339996               67.765999               65.354004               63.014000               61.124001               59.090000               57.397999               56.012001               54.643997               53.186001
2023-06-01T05:25:00+00:00       81.197441                            0.0       132.606094          67.249512    61.285690             0.000000             1.365777             4.779237                        960.500305                     0.000000           126.003502           144.743317                    0.0                        0.0  0.820000           0.0              75.739998                    32.0              0.000000                     0.0                -39.0             81.175995              79.321999              77.000000              75.110001               73.255997               70.358002               67.748001               65.335999               63.014000               61.087997               59.090000               57.397999               55.958000               54.625999               53.239998
2023-06-01T05:35:00+00:00       81.437889                            0.0       161.042465          67.084259    61.208122             0.000000             2.187662             6.812247                        960.385132                     0.000000           134.067398           155.046783                    0.0                        0.0  0.820000           0.0              75.199997                    32.0              0.000000                     0.0                -39.0             81.157997              79.321999              77.017998              75.164001               73.292000               70.393997               67.783997               65.335999               62.995998               61.141998               59.090000               57.397999               55.975998               54.625999               53.222000
2023-06-01T05:45:00+00:00       81.882210                            0.0       176.087662          66.908340    61.190269             0.000000             2.179804             5.859149                        960.543091                     0.000000           160.965256           158.954956                    0.0                        0.0  0.820000           0.0              74.660004                    32.0              0.000000                     0.0                -39.0             81.122002              79.321999              77.071999              75.164001               73.292000               70.412003               67.765999               65.389999               63.014000               61.141998               59.108002               57.433998               55.940002               54.643997               53.203999
2023-06-01T05:55:00+00:00       82.533081                            0.0       169.256989          66.542160    61.056404             0.000000             1.841274             7.139635                        960.495056                     0.000000           119.012459           149.790314                    0.0                        0.0  0.820000           0.0              74.479996                    32.0              0.000000                     0.0                -39.0             81.068001              79.304001              77.054001              75.199997               73.363998               70.447998               67.783997               65.389999               63.068001               61.124001               59.108002               57.397999               55.993999               54.625999               53.222000
2023-06-01T06:05:00+00:00       83.183861                            0.0       148.047226          66.179977    60.924187             0.000000             1.982858             5.763271                        960.428467                     0.000000           164.830750           155.795074                    0.0                        0.0  0.820000           0.0              74.119995                    32.0              0.000000                     0.0                -39.0             81.031998              79.339996              77.054001              75.272003               73.345993               70.466003               67.783997               65.354004               63.068001               61.177998               59.090000               57.379997               55.993999               54.680000               53.257999
